CHNGIND,CHANGENR,VALUE_NEW,TABNAME,FNAME
U,0000002218,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002219,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002220,00001,EKPO,EBELP
U,0000002221,SRM: Created,EBAN,SRM_STATUS
U,0000002222,SRM: Complete,EBAN,SRM_STATUS
U,0000002223,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002224,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002225,SRM: Created,EBAN,SRM_STATUS
U,0000002226,SRM: Ordered,EBAN,SRM_STATUS
U,0000002227,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002228,SRM: Deleted,EBAN,SRM_STATUS
U,0000002229,Change Price,EKPO,UNMAPPED_ACTIVITY
U,0000002230,SRM: Complete,EBAN,SRM_STATUS
U,0000002231,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002232,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002233,SRM: Ordered,EBAN,SRM_STATUS
U,0000002234,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002235,SRM: Deleted,EBAN,SRM_STATUS
U,0000002236,Change Price,EKPO,UNMAPPED_ACTIVITY
U,0000002237,Change Quantity,EKPO,UNMAPPED_ACTIVITY
U,0000002238,SRM: Created,EBAN,SRM_STATUS
U,0000002239,SRM: Complete,EBAN,SRM_STATUS
U,0000002240,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002241,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002242,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002243,SRM: Ordered,EBAN,SRM_STATUS
U,0000002244,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002245,00001,EKPO,EBELP
U,0000002246,SRM: Created,EBAN,SRM_STATUS
U,0000002247,SRM: Complete,EBAN,SRM_STATUS
U,0000002248,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002249,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002250,SRM: Ordered,EBAN,SRM_STATUS
U,0000002251,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002252,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002253,00001,EKPO,EBELP
U,0000002254,SRM: Created,EBAN,SRM_STATUS
U,0000002255,SRM: Complete,EBAN,SRM_STATUS
U,0000002256,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002257,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002258,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002259,SRM: Ordered,EBAN,SRM_STATUS
U,0000002260,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002261,00001,EKPO,EBELP
U,0000002262,SRM: Created,EBAN,SRM_STATUS
U,0000002263,SRM: Complete,EBAN,SRM_STATUS
U,0000002264,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002265,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002266,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002267,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000002268,SRM: Ordered,EBAN,SRM_STATUS
I,0000002269,00001,EKPO,EBELP
U,0000002270,SRM: Created,EBAN,SRM_STATUS
U,0000002271,SRM: Complete,EBAN,SRM_STATUS
U,0000002272,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002273,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002274,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002275,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000002276,SRM: Ordered,EBAN,SRM_STATUS
I,0000002277,00002,EKPO,EBELP
U,0000002278,SRM: Created,EBAN,SRM_STATUS
U,0000002279,SRM: Complete,EBAN,SRM_STATUS
U,0000002280,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002281,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002282,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002283,SRM: Ordered,EBAN,SRM_STATUS
U,0000002284,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002285,00003,EKPO,EBELP
U,0000002286,SRM: Created,EBAN,SRM_STATUS
U,0000002287,SRM: Complete,EBAN,SRM_STATUS
U,0000002288,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002289,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002290,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002291,SRM: Ordered,EBAN,SRM_STATUS
U,0000002292,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002293,00004,EKPO,EBELP
U,0000002294,SRM: Created,EBAN,SRM_STATUS
U,0000002295,SRM: Complete,EBAN,SRM_STATUS
U,0000002296,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002297,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002298,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002299,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000002300,SRM: Ordered,EBAN,SRM_STATUS
I,0000002301,00005,EKPO,EBELP
U,0000002302,SRM: Created,EBAN,SRM_STATUS
U,0000002303,SRM: Complete,EBAN,SRM_STATUS
U,0000002304,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002305,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002306,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002307,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000002308,SRM: Ordered,EBAN,SRM_STATUS
I,0000002309,00006,EKPO,EBELP
U,0000002310,SRM: Created,EBAN,SRM_STATUS
U,0000002311,SRM: Complete,EBAN,SRM_STATUS
U,0000002312,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002313,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002314,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002315,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000002316,SRM: Ordered,EBAN,SRM_STATUS
I,0000002317,00007,EKPO,EBELP
U,0000002318,SRM: Created,EBAN,SRM_STATUS
U,0000002319,SRM: Complete,EBAN,SRM_STATUS
U,0000002320,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002321,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002322,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002323,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000002324,SRM: Ordered,EBAN,SRM_STATUS
I,0000002325,00008,EKPO,EBELP
U,0000002326,SRM: Created,EBAN,SRM_STATUS
U,0000002327,SRM: Complete,EBAN,SRM_STATUS
U,0000002328,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002329,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002330,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002331,SRM: Ordered,EBAN,SRM_STATUS
U,0000002332,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002333,00009,EKPO,EBELP
U,0000002334,SRM: Created,EBAN,SRM_STATUS
U,0000002335,SRM: Complete,EBAN,SRM_STATUS
U,0000002336,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002337,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002338,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002339,SRM: Ordered,EBAN,SRM_STATUS
U,0000002340,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002341,00001,EKPO,EBELP
U,0000002342,SRM: Created,EBAN,SRM_STATUS
U,0000002343,SRM: Complete,EBAN,SRM_STATUS
U,0000002344,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002345,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002346,SRM: Ordered,EBAN,SRM_STATUS
U,0000002347,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000002348,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
I,0000002349,00001,EKPO,EBELP
U,0000002350,SRM: Created,EBAN,SRM_STATUS
U,0000002351,SRM: Complete,EBAN,SRM_STATUS
U,0000002352,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002353,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002354,SRM: Ordered,EBAN,SRM_STATUS
U,0000002355,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000002356,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
I,0000002357,00002,EKPO,EBELP
U,0000002358,SRM: Created,EBAN,SRM_STATUS
U,0000002359,SRM: Complete,EBAN,SRM_STATUS
U,0000002360,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002361,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002362,SRM: Ordered,EBAN,SRM_STATUS
U,0000002363,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000002364,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
I,0000002365,00003,EKPO,EBELP
U,0000002366,SRM: Created,EBAN,SRM_STATUS
U,0000002367,SRM: Complete,EBAN,SRM_STATUS
U,0000002368,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002369,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002370,SRM: Ordered,EBAN,SRM_STATUS
U,0000002371,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000002372,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
I,0000002373,00004,EKPO,EBELP
U,0000002374,SRM: Created,EBAN,SRM_STATUS
U,0000002375,SRM: Complete,EBAN,SRM_STATUS
U,0000002376,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002377,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002378,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002379,SRM: Ordered,EBAN,SRM_STATUS
U,0000002380,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002381,00001,EKPO,EBELP
U,0000002382,SRM: Created,EBAN,SRM_STATUS
U,0000002383,SRM: Complete,EBAN,SRM_STATUS
U,0000002384,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002385,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002386,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002387,SRM: Ordered,EBAN,SRM_STATUS
U,0000002388,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002389,00002,EKPO,EBELP
U,0000002390,SRM: Created,EBAN,SRM_STATUS
U,0000002391,SRM: Complete,EBAN,SRM_STATUS
U,0000002392,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002393,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002394,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002395,SRM: Ordered,EBAN,SRM_STATUS
U,0000002396,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002397,00003,EKPO,EBELP
U,0000002398,SRM: Created,EBAN,SRM_STATUS
U,0000002399,SRM: Complete,EBAN,SRM_STATUS
U,0000002400,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002401,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002402,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002403,SRM: Ordered,EBAN,SRM_STATUS
U,0000002404,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002405,00004,EKPO,EBELP
U,0000002406,SRM: Created,EBAN,SRM_STATUS
U,0000002407,SRM: Complete,EBAN,SRM_STATUS
U,0000002408,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002409,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002410,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002411,SRM: Ordered,EBAN,SRM_STATUS
U,0000002412,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002413,00005,EKPO,EBELP
U,0000002414,SRM: Created,EBAN,SRM_STATUS
U,0000002415,SRM: Complete,EBAN,SRM_STATUS
U,0000002416,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002417,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002418,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002419,SRM: Ordered,EBAN,SRM_STATUS
U,0000002420,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002421,00006,EKPO,EBELP
U,0000002422,SRM: Created,EBAN,SRM_STATUS
U,0000002423,SRM: Complete,EBAN,SRM_STATUS
U,0000002424,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002425,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002426,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002427,SRM: Ordered,EBAN,SRM_STATUS
U,0000002428,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002429,00007,EKPO,EBELP
U,0000002430,SRM: Created,EBAN,SRM_STATUS
U,0000002431,SRM: Complete,EBAN,SRM_STATUS
U,0000002432,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002433,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002434,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002435,SRM: Ordered,EBAN,SRM_STATUS
U,0000002436,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002437,00008,EKPO,EBELP
U,0000002438,SRM: Created,EBAN,SRM_STATUS
U,0000002439,SRM: Complete,EBAN,SRM_STATUS
U,0000002440,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002441,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002442,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002443,SRM: Ordered,EBAN,SRM_STATUS
U,0000002444,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002445,00009,EKPO,EBELP
U,0000002446,SRM: Created,EBAN,SRM_STATUS
U,0000002447,SRM: Complete,EBAN,SRM_STATUS
U,0000002448,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002449,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002450,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002451,SRM: Ordered,EBAN,SRM_STATUS
U,0000002452,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002453,00010,EKPO,EBELP
U,0000002454,SRM: Created,EBAN,SRM_STATUS
U,0000002455,SRM: Complete,EBAN,SRM_STATUS
U,0000002456,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002457,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002458,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002459,SRM: Ordered,EBAN,SRM_STATUS
I,0000002460,00001,EKPO,EBELP
U,0000002461,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000002462,SRM: Created,EBAN,SRM_STATUS
U,0000002463,SRM: Complete,EBAN,SRM_STATUS
U,0000002464,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002465,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002466,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002467,SRM: Ordered,EBAN,SRM_STATUS
U,0000002468,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002469,00001,EKPO,EBELP
U,0000002470,SRM: Created,EBAN,SRM_STATUS
U,0000002471,SRM: Complete,EBAN,SRM_STATUS
U,0000002472,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002473,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002474,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002475,SRM: Ordered,EBAN,SRM_STATUS
I,0000002476,00001,EKPO,EBELP
U,0000002477,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000002478,Vendor creates debit memo,EKPO,UNMAPPED_ACTIVITY
U,0000002479,SRM: Created,EBAN,SRM_STATUS
U,0000002480,SRM: Complete,EBAN,SRM_STATUS
U,0000002481,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002482,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002483,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002484,SRM: Ordered,EBAN,SRM_STATUS
U,0000002485,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002486,00001,EKPO,EBELP
U,0000002487,Cancel Goods Receipt,EKPO,UNMAPPED_ACTIVITY
U,0000002488,SRM: Created,EBAN,SRM_STATUS
U,0000002489,SRM: Complete,EBAN,SRM_STATUS
U,0000002490,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002491,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002492,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002493,SRM: Ordered,EBAN,SRM_STATUS
U,0000002494,SRM: Deleted,EBAN,SRM_STATUS
U,0000002495,Change Price,EKPO,UNMAPPED_ACTIVITY
U,0000002496,Cancel Invoice Receipt,EKPO,UNMAPPED_ACTIVITY
U,0000002497,Vendor creates debit memo,EKPO,UNMAPPED_ACTIVITY
U,0000002498,SRM: Created,EBAN,SRM_STATUS
U,0000002499,SRM: Complete,EBAN,SRM_STATUS
U,0000002500,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002501,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002502,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002503,SRM: Ordered,EBAN,SRM_STATUS
U,0000002504,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002505,00002,EKPO,EBELP
U,0000002506,Cancel Goods Receipt,EKPO,UNMAPPED_ACTIVITY
U,0000002507,SRM: Created,EBAN,SRM_STATUS
U,0000002508,SRM: Complete,EBAN,SRM_STATUS
U,0000002509,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002510,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002511,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002512,SRM: Ordered,EBAN,SRM_STATUS
U,0000002513,SRM: Deleted,EBAN,SRM_STATUS
U,0000002514,Change Price,EKPO,UNMAPPED_ACTIVITY
U,0000002515,Cancel Invoice Receipt,EKPO,UNMAPPED_ACTIVITY
U,0000002516,Vendor creates debit memo,EKPO,UNMAPPED_ACTIVITY
U,0000002517,SRM: Created,EBAN,SRM_STATUS
U,0000002518,SRM: Complete,EBAN,SRM_STATUS
U,0000002519,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002520,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002521,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002522,SRM: Ordered,EBAN,SRM_STATUS
U,0000002523,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002524,00003,EKPO,EBELP
U,0000002525,Cancel Goods Receipt,EKPO,UNMAPPED_ACTIVITY
U,0000002526,SRM: Created,EBAN,SRM_STATUS
U,0000002527,SRM: Complete,EBAN,SRM_STATUS
U,0000002528,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002529,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002530,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002531,SRM: Ordered,EBAN,SRM_STATUS
U,0000002532,SRM: Deleted,EBAN,SRM_STATUS
U,0000002533,Change Price,EKPO,UNMAPPED_ACTIVITY
U,0000002534,Cancel Invoice Receipt,EKPO,UNMAPPED_ACTIVITY
U,0000002535,SRM: Created,EBAN,SRM_STATUS
U,0000002536,SRM: Complete,EBAN,SRM_STATUS
U,0000002537,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002538,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002539,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002540,SRM: Ordered,EBAN,SRM_STATUS
U,0000002541,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002542,00004,EKPO,EBELP
U,0000002543,Cancel Goods Receipt,EKPO,UNMAPPED_ACTIVITY
U,0000002544,SRM: Created,EBAN,SRM_STATUS
U,0000002545,SRM: Complete,EBAN,SRM_STATUS
U,0000002546,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002547,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002548,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002549,SRM: Ordered,EBAN,SRM_STATUS
U,0000002550,SRM: Deleted,EBAN,SRM_STATUS
U,0000002551,Change Price,EKPO,UNMAPPED_ACTIVITY
U,0000002552,SRM: Created,EBAN,SRM_STATUS
U,0000002553,SRM: Complete,EBAN,SRM_STATUS
U,0000002554,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002555,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002556,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002557,SRM: Ordered,EBAN,SRM_STATUS
I,0000002558,00001,EKPO,EBELP
U,0000002559,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000002560,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002561,Change Delivery Indicator,EKPO,UNMAPPED_ACTIVITY
U,0000002562,SRM: Created,EBAN,SRM_STATUS
U,0000002563,SRM: Complete,EBAN,SRM_STATUS
U,0000002564,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002565,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002566,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002567,SRM: Ordered,EBAN,SRM_STATUS
U,0000002568,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002569,00001,EKPO,EBELP
U,0000002570,SRM: Created,EBAN,SRM_STATUS
U,0000002571,SRM: Complete,EBAN,SRM_STATUS
U,0000002572,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002573,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002574,SRM: Ordered,EBAN,SRM_STATUS
U,0000002575,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000002576,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
I,0000002577,00001,EKPO,EBELP
U,0000002578,SRM: Created,EBAN,SRM_STATUS
U,0000002579,SRM: Complete,EBAN,SRM_STATUS
U,0000002580,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002581,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002582,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000002583,SRM: Ordered,EBAN,SRM_STATUS
U,0000002584,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
I,0000002585,00002,EKPO,EBELP
U,0000002586,SRM: Created,EBAN,SRM_STATUS
U,0000002587,SRM: Complete,EBAN,SRM_STATUS
U,0000002588,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002589,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002590,SRM: Ordered,EBAN,SRM_STATUS
U,0000002591,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
I,0000002592,00001,EKPO,EBELP
U,0000002593,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000002594,SRM: Created,EBAN,SRM_STATUS
U,0000002595,SRM: Complete,EBAN,SRM_STATUS
U,0000002596,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002597,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002598,SRM: Ordered,EBAN,SRM_STATUS
U,0000002599,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002600,SRM: Deleted,EBAN,SRM_STATUS
U,0000002601,Change Delivery Indicator,EKPO,UNMAPPED_ACTIVITY
U,0000002602,SRM: Created,EBAN,SRM_STATUS
U,0000002603,SRM: Complete,EBAN,SRM_STATUS
U,0000002604,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002605,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002606,SRM: Ordered,EBAN,SRM_STATUS
U,0000002607,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002608,SRM: Deleted,EBAN,SRM_STATUS
U,0000002609,Change Price,EKPO,UNMAPPED_ACTIVITY
U,0000002610,SRM: Created,EBAN,SRM_STATUS
U,0000002611,SRM: Complete,EBAN,SRM_STATUS
U,0000002612,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002613,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002614,SRM: Ordered,EBAN,SRM_STATUS
U,0000002615,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002616,SRM: Deleted,EBAN,SRM_STATUS
U,0000002617,Change Delivery Indicator,EKPO,UNMAPPED_ACTIVITY
U,0000002618,Change Price,EKPO,UNMAPPED_ACTIVITY
U,0000002619,Change Final Invoice Indicator,EKPO,UNMAPPED_ACTIVITY
U,0000002620,SRM: Created,EBAN,SRM_STATUS
U,0000002621,SRM: Complete,EBAN,SRM_STATUS
U,0000002622,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002623,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002624,SRM: Ordered,EBAN,SRM_STATUS
U,0000002625,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002626,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002627,00001,EKPO,EBELP
U,0000002628,SRM: Created,EBAN,SRM_STATUS
U,0000002629,SRM: Complete,EBAN,SRM_STATUS
U,0000002630,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002631,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002632,SRM: Ordered,EBAN,SRM_STATUS
U,0000002633,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002634,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002635,00002,EKPO,EBELP
U,0000002636,SRM: Created,EBAN,SRM_STATUS
U,0000002637,SRM: Complete,EBAN,SRM_STATUS
U,0000002638,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002639,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002640,SRM: Ordered,EBAN,SRM_STATUS
U,0000002641,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000002642,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
I,0000002643,00001,EKPO,EBELP
U,0000002644,SRM: Created,EBAN,SRM_STATUS
U,0000002645,SRM: Complete,EBAN,SRM_STATUS
U,0000002646,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002647,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002648,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002649,SRM: Ordered,EBAN,SRM_STATUS
I,0000002650,00001,EKPO,EBELP
U,0000002651,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000002652,SRM: Created,EBAN,SRM_STATUS
U,0000002653,SRM: Complete,EBAN,SRM_STATUS
U,0000002654,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002655,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002656,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002657,SRM: Ordered,EBAN,SRM_STATUS
U,0000002658,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002659,00001,EKPO,EBELP
U,0000002660,SRM: Created,EBAN,SRM_STATUS
U,0000002661,SRM: Complete,EBAN,SRM_STATUS
U,0000002662,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002663,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002664,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002665,SRM: Ordered,EBAN,SRM_STATUS
